Record_ID,Voltage,Current,Frequency,Fault_Type,Asset_Type,Asset_ID,Severity,Confidence,Fault_Label
3104,240.7,39.44,49.64,Overload,Transformer,T-104,Critical,88.81,1
3105,235.61,31.46,50.28,Overload,Transformer,T-104,Critical,90.93,1
3106,278.89,28.69,49.65,Overload,Transformer,T-104,Critical,91.73,1
3107,263.95,36.64,49.96,Overload,Transformer,T-104,Critical,92.75,1
3108,243.37,32.92,50.49,Overload,Transformer,T-104,Critical,88.39,1
3109,274.33,31.25,49.75,Overload,Transformer,T-104,Critical,95.64,1
3110,254.17,26.63,49.68,Overload,Transformer,T-104,Critical,89.96,1
3111,271.64,32.29,50.41,Overload,Transformer,T-104,Critical,89.86,1
3112,236.06,20.12,50.01,Overload,Transformer,T-104,Critical,95.99,1
3113,264.75,26.17,50.38,Overload,Transformer,T-104,Critical,94.25,1
3114,230.77,36.34,49.8,Overload,Transformer,T-104,Critical,89.2,1
3115,241.32,29.37,49.92,Overload,Transformer,T-104,Critical,90.31,1
3116,238.61,35.24,50.49,Overload,Transformer,T-104,Critical,94.22,1
3117,244.8,24.9,49.72,Overload,Transformer,T-104,Critical,89.09,1
3118,257.57,32.11,50.21,Overload,Transformer,T-104,Critical,93.44,1
3119,244.62,26.61,50.18,Overload,Transformer,T-104,Critical,90.8,1
3120,240.63,27.49,49.77,Overload,Transformer,T-104,Critical,88.71,1
3121,271.51,37.06,49.72,Overload,Transformer,T-104,Critical,88.52,1
3122,266.94,24.23,49.89,Overload,Transformer,T-104,Critical,88.51,1
3123,241.31,35.86,50.3,Overload,Transformer,T-104,Critical,89.66,1
3124,246.8,22.68,49.57,Overload,Transformer,T-104,Critical,95.94,1
3125,262.78,30.84,50.27,Overload,Transformer,T-104,Critical,94.72,1
3126,270.34,20.33,49.69,Overload,Transformer,T-104,Critical,93.24,1
3127,248.79,39.65,50.17,Overload,Transformer,T-104,Critical,95.65,1
3128,240.07,37.28,49.82,Overload,Transformer,T-104,Critical,95.92,1
3129,237.88,30.33,50.29,Overload,Transformer,T-104,Critical,91.46,1
3130,253.4,39.73,49.93,Overload,Transformer,T-104,Critical,92.83,1
3131,232.73,36.84,50.15,Overload,Transformer,T-104,Critical,91.23,1
3132,230.81,31.83,49.51,Overload,Transformer,T-104,Critical,88.01,1
3133,260.8,23.78,49.69,Overload,Transformer,T-104,Critical,93.23,1
3134,232.68,26.27,49.65,Overload,Transformer,T-104,Critical,92.64,1
3135,263.09,34.42,49.76,Overload,Transformer,T-104,Critical,88.71,1
3136,233.93,28.52,50.45,Overload,Transformer,T-104,Critical,89.74,1
3137,242.84,22.02,50.11,Overload,Transformer,T-104,Critical,93.44,1
3138,262.15,37.22,49.99,Overload,Transformer,T-104,Critical,89.08,1
3139,244.47,33.25,50.11,Overload,Transformer,T-104,Critical,92.25,1
3140,264.15,32.75,50.38,Overload,Transformer,T-104,Critical,92.69,1
3141,268.93,24.97,50.18,Overload,Transformer,T-104,Critical,95.22,1
3142,249.29,35.58,50.22,Overload,Transformer,T-104,Critical,88.48,1
3143,259.08,22.6,50.47,Overload,Transformer,T-104,Critical,94.49,1
3144,235.49,22.44,50.09,Overload,Transformer,T-104,Critical,90.76,1
3145,231.75,30.83,49.89,Overload,Transformer,T-104,Critical,88.81,1
3146,270.1,38.3,50.26,Overload,Transformer,T-104,Critical,94.58,1
3147,240.82,25.27,49.71,Overload,Transformer,T-104,Critical,94.12,1
3148,277.4,34.34,50.38,Overload,Transformer,T-104,Critical,93.11,1
3149,249.38,28.52,49.58,Overload,Transformer,T-104,Critical,88.25,1
3150,264.77,28.77,50.05,Overload,Transformer,T-104,Critical,92.46,1
3151,243.87,29.52,49.97,Overload,Transformer,T-104,Critical,91.11,1
3152,271.03,29.02,50.1,Overload,Transformer,T-104,Critical,95.16,1
3153,273.31,37.81,49.77,Overload,Transformer,T-104,Critical,88.28,1
3154,243.05,25.57,50.41,Overload,Transformer,T-104,Critical,93.19,1
3155,234.09,22.71,49.66,Overload,Transformer,T-104,Critical,93.04,1
3156,266.77,37.19,50.44,Overload,Transformer,T-104,Critical,89.61,1
3157,245.49,24.81,49.86,Overload,Transformer,T-104,Critical,95.32,1
3158,258.76,34.76,49.99,Overload,Transformer,T-104,Critical,88.23,1
3159,233.21,30.76,50.22,Overload,Transformer,T-104,Critical,89.72,1
3160,266.1,36.21,49.91,Overload,Transformer,T-104,Critical,93.97,1
3161,250.2,33.57,50.26,Overload,Transformer,T-104,Critical,95.94,1
3162,247.27,28.22,49.67,Overload,Transformer,T-104,Critical,89.63,1
3163,264.67,38.34,49.89,Overload,Transformer,T-104,Critical,89.44,1
3164,244.25,29.1,49.79,Overload,Transformer,T-104,Critical,89.87,1
3165,266.8,20.16,50.04,Overload,Transformer,T-104,Critical,94.35,1
3166,243.31,32.07,50.17,Overload,Transformer,T-104,Critical,93.24,1
3167,252.29,26.93,50.34,Overload,Transformer,T-104,Critical,94.07,1
3168,246.06,22.06,49.57,Overload,Transformer,T-104,Critical,88.75,1
3169,259.14,21.03,49.84,Overload,Transformer,T-104,Critical,94.03,1
3170,244.72,35.27,50.25,Overload,Transformer,T-104,Critical,89.97,1
3171,266.44,34.96,49.9,Overload,Transformer,T-104,Critical,89.68,1
3172,256.06,38.43,50.14,Overload,Transformer,T-104,Critical,89.38,1
3173,264.14,28.54,50.09,Overload,Transformer,T-104,Critical,93.87,1
3174,255.75,36.28,50.22,Overload,Transformer,T-104,Critical,92.92,1
3175,237.54,36.72,50.44,Overload,Transformer,T-104,Critical,89.1,1
3176,254.41,25.18,50.25,Overload,Transformer,T-104,Critical,93.77,1
3177,237.04,37.54,49.68,Overload,Transformer,T-104,Critical,94.38,1
3178,252.85,26.57,49.66,Overload,Transformer,T-104,Critical,89.34,1
3179,263.09,31.01,49.62,Overload,Transformer,T-104,Critical,88.9,1
3180,233.62,34.88,50.21,Overload,Transformer,T-104,Critical,88.47,1
3181,258.01,21.69,50.4,Overload,Transformer,T-104,Critical,95.26,1
3182,264.91,38.52,50.31,Overload,Transformer,T-104,Critical,94.63,1
3183,258.49,26.12,49.72,Overload,Transformer,T-104,Critical,90.62,1
3184,261.42,23.45,49.76,Overload,Transformer,T-104,Critical,91.74,1
3185,241.65,31.77,50.42,Overload,Transformer,T-104,Critical,93.98,1
3186,263.32,31.65,49.99,Overload,Transformer,T-104,Critical,89.49,1
3187,274.74,24.97,49.59,Overload,Transformer,T-104,Critical,94.0,1
3188,238.78,27.44,49.53,Overload,Transformer,T-104,Critical,89.1,1
3189,238.66,21.09,50.16,Overload,Transformer,T-104,Critical,94.7,1
3190,248.67,37.49,49.71,Overload,Transformer,T-104,Critical,90.6,1
3191,237.54,32.41,49.92,Overload,Transformer,T-104,Critical,92.91,1
3192,268.08,30.91,50.13,Overload,Transformer,T-104,Critical,95.48,1
3193,244.95,27.18,50.22,Overload,Transformer,T-104,Critical,92.89,1
3194,238.93,27.52,49.97,Overload,Transformer,T-104,Critical,91.36,1
3195,238.91,38.49,50.26,Overload,Transformer,T-104,Critical,91.85,1
3196,264.0,37.95,49.64,Overload,Transformer,T-104,Critical,90.0,1
3197,257.14,35.98,49.54,Overload,Transformer,T-104,Critical,95.87,1
3198,252.75,27.18,49.79,Overload,Transformer,T-104,Critical,89.39,1
3199,269.58,39.11,49.91,Overload,Transformer,T-104,Critical,95.62,1
3200,271.19,29.62,50.17,Overload,Transformer,T-104,Critical,91.48,1
3201,257.94,21.16,50.2,Overload,Transformer,T-104,Critical,88.42,1
3202,270.85,36.5,49.74,Overload,Transformer,T-104,Critical,90.59,1
3203,254.07,31.93,49.79,Overload,Transformer,T-104,Critical,92.74,1
3204,244.89,21.11,49.5,Overload,Transformer,T-104,Critical,88.81,1
3205,269.61,39.23,49.93,Overload,Transformer,T-104,Critical,92.1,1
3206,237.34,31.02,49.64,Overload,Transformer,T-104,Critical,92.89,1
3207,276.66,23.91,50.26,Overload,Transformer,T-104,Critical,88.19,1
3208,248.77,22.21,49.85,Overload,Transformer,T-104,Critical,89.39,1
3209,248.67,28.35,49.8,Overload,Transformer,T-104,Critical,93.25,1
3210,275.94,28.01,49.69,Overload,Transformer,T-104,Critical,90.17,1
3211,272.7,31.43,49.96,Overload,Transformer,T-104,Critical,89.2,1
3212,252.49,25.57,50.44,Overload,Transformer,T-104,Critical,95.07,1
3213,234.2,30.33,49.73,Overload,Transformer,T-104,Critical,91.29,1
3214,273.84,30.55,49.83,Overload,Transformer,T-104,Critical,89.66,1
3215,270.02,32.49,49.97,Overload,Transformer,T-104,Critical,89.74,1
3216,246.71,39.2,50.02,Overload,Transformer,T-104,Critical,91.21,1
3217,256.07,35.58,49.84,Overload,Transformer,T-104,Critical,89.43,1
3218,259.25,33.3,50.21,Overload,Transformer,T-104,Critical,95.06,1
3219,248.56,21.51,50.46,Overload,Transformer,T-104,Critical,91.48,1
3220,261.16,33.33,50.05,Overload,Transformer,T-104,Critical,89.64,1
3221,267.76,36.08,50.05,Overload,Transformer,T-104,Critical,91.91,1
3222,235.7,21.68,49.84,Overload,Transformer,T-104,Critical,90.49,1
3223,277.68,35.67,50.16,Overload,Transformer,T-104,Critical,92.14,1
3224,238.37,39.57,49.88,Overload,Transformer,T-104,Critical,88.86,1
3225,254.69,37.48,50.39,Overload,Transformer,T-104,Critical,88.09,1
3226,274.31,25.43,49.54,Overload,Transformer,T-104,Critical,94.78,1
3227,273.19,31.92,50.07,Overload,Transformer,T-104,Critical,94.5,1
3228,269.32,37.8,50.05,Overload,Transformer,T-104,Critical,95.74,1
3229,279.81,22.33,50.35,Overload,Transformer,T-104,Critical,92.0,1
3230,249.38,32.26,49.56,Overload,Transformer,T-104,Critical,92.05,1
3231,273.54,24.27,49.93,Overload,Transformer,T-104,Critical,95.52,1
3232,251.43,27.17,49.94,Overload,Transformer,T-104,Critical,92.16,1
3233,261.6,36.01,49.95,Overload,Transformer,T-104,Critical,94.54,1
3234,256.69,26.77,50.16,Overload,Transformer,T-104,Critical,93.74,1
3235,257.9,21.13,49.67,Overload,Transformer,T-104,Critical,90.28,1
3236,244.13,33.47,49.52,Overload,Transformer,T-104,Critical,94.05,1
3237,243.27,26.2,50.03,Overload,Transformer,T-104,Critical,89.73,1
3238,274.22,21.71,49.94,Overload,Transformer,T-104,Critical,94.8,1
3239,260.79,25.85,49.92,Overload,Transformer,T-104,Critical,93.65,1
3240,278.66,37.86,49.84,Overload,Transformer,T-104,Critical,95.99,1
3241,230.18,20.55,50.32,Overload,Transformer,T-104,Critical,89.6,1
3242,233.04,24.74,49.93,Overload,Transformer,T-104,Critical,93.84,1
3243,261.22,24.75,50.0,Overload,Transformer,T-104,Critical,95.41,1
3244,270.75,26.46,50.48,Overload,Transformer,T-104,Critical,93.67,1
3245,233.12,20.7,49.67,Overload,Transformer,T-104,Critical,93.82,1
3246,239.19,30.23,49.59,Overload,Transformer,T-104,Critical,95.37,1
3247,247.2,38.16,50.44,Overload,Transformer,T-104,Critical,88.05,1
3248,253.21,20.49,50.41,Overload,Transformer,T-104,Critical,92.15,1
3249,233.75,22.21,49.88,Overload,Transformer,T-104,Critical,95.52,1
3250,264.65,37.35,49.87,Overload,Transformer,T-104,Critical,88.35,1
3251,278.72,20.34,50.45,Overload,Transformer,T-104,Critical,90.95,1
3252,230.5,33.78,50.48,Overload,Transformer,T-104,Critical,95.73,1
3253,238.05,23.62,50.07,Overload,Transformer,T-104,Critical,93.1,1
3254,266.97,23.62,50.46,Overload,Transformer,T-104,Critical,93.11,1
3255,272.35,30.8,49.91,Overload,Transformer,T-104,Critical,95.82,1
3256,259.11,37.34,50.45,Overload,Transformer,T-104,Critical,93.4,1
3257,257.45,20.07,49.54,Overload,Transformer,T-104,Critical,89.61,1
3258,239.3,25.1,49.8,Overload,Transformer,T-104,Critical,90.88,1
3259,251.03,21.98,49.54,Overload,Transformer,T-104,Critical,93.39,1
3260,256.87,28.88,50.13,Overload,Transformer,T-104,Critical,94.62,1
3261,251.38,32.82,50.45,Overload,Transformer,T-104,Critical,94.72,1
3262,251.3,32.89,49.68,Overload,Transformer,T-104,Critical,92.48,1
3263,279.07,30.37,50.43,Overload,Transformer,T-104,Critical,91.26,1
3264,279.94,31.58,49.54,Overload,Transformer,T-104,Critical,92.69,1
3265,243.73,20.65,50.32,Overload,Transformer,T-104,Critical,90.21,1
3266,269.83,25.76,49.69,Overload,Transformer,T-104,Critical,95.79,1
3267,248.08,32.03,50.11,Overload,Transformer,T-104,Critical,92.48,1
3268,275.73,33.49,49.9,Overload,Transformer,T-104,Critical,94.9,1
3269,239.05,30.88,50.45,Overload,Transformer,T-104,Critical,93.0,1
3270,270.85,33.07,50.34,Overload,Transformer,T-104,Critical,95.56,1
3271,243.65,23.39,49.98,Overload,Transformer,T-104,Critical,93.61,1
3272,241.36,20.08,49.84,Overload,Transformer,T-104,Critical,95.75,1
3273,264.75,28.03,49.69,Overload,Transformer,T-104,Critical,90.85,1
3274,238.49,22.13,50.41,Overload,Transformer,T-104,Critical,95.98,1
3275,238.21,21.09,49.83,Overload,Transformer,T-104,Critical,91.69,1
3276,240.24,26.03,49.7,Overload,Transformer,T-104,Critical,94.19,1
3277,265.63,32.7,49.89,Overload,Transformer,T-104,Critical,95.27,1
3278,278.48,23.47,49.72,Overload,Transformer,T-104,Critical,92.21,1
3279,234.56,28.73,50.08,Overload,Transformer,T-104,Critical,92.18,1
3280,246.55,30.85,50.46,Overload,Transformer,T-104,Critical,89.65,1
3281,262.74,20.87,49.57,Overload,Transformer,T-104,Critical,92.41,1
3282,235.25,20.45,49.67,Overload,Transformer,T-104,Critical,92.52,1
3283,265.17,24.05,50.17,Overload,Transformer,T-104,Critical,89.46,1
3284,260.67,28.24,50.15,Overload,Transformer,T-104,Critical,95.96,1
3285,276.89,20.09,50.39,Overload,Transformer,T-104,Critical,88.53,1
3286,277.65,25.64,49.88,Overload,Transformer,T-104,Critical,88.73,1
3287,235.61,34.53,50.44,Overload,Transformer,T-104,Critical,92.89,1
3288,265.79,35.24,49.76,Overload,Transformer,T-104,Critical,88.36,1
3289,230.09,27.01,49.74,Overload,Transformer,T-104,Critical,88.5,1
3290,238.98,22.49,50.41,Overload,Transformer,T-104,Critical,89.12,1
3291,256.88,31.86,50.04,Overload,Transformer,T-104,Critical,88.79,1
3292,245.94,21.03,49.9,Overload,Transformer,T-104,Critical,89.51,1
3293,258.08,33.86,50.03,Overload,Transformer,T-104,Critical,91.47,1
3294,249.37,36.83,49.72,Overload,Transformer,T-104,Critical,93.87,1
3295,267.87,28.38,49.8,Overload,Transformer,T-104,Critical,91.76,1
3296,234.66,20.92,49.61,Overload,Transformer,T-104,Critical,89.5,1
3297,255.21,36.98,49.74,Overload,Transformer,T-104,Critical,95.48,1
3298,277.75,39.18,50.34,Overload,Transformer,T-104,Critical,90.91,1
3299,233.63,31.38,50.06,Overload,Transformer,T-104,Critical,94.8,1
3300,279.8,30.16,49.85,Overload,Transformer,T-104,Critical,89.49,1
3301,230.24,30.18,50.06,Overload,Transformer,T-104,Critical,94.6,1
3302,255.23,38.33,50.13,Overload,Transformer,T-104,Critical,94.72,1
3303,237.42,37.11,50.18,Overload,Transformer,T-104,Critical,89.36,1
3304,239.49,38.53,49.53,Overload,Transformer,T-104,Critical,91.7,1
3305,245.67,33.3,50.34,Overload,Transformer,T-104,Critical,90.88,1
3306,251.35,39.64,50.28,Overload,Transformer,T-104,Critical,95.18,1
3307,251.94,24.68,49.91,Overload,Transformer,T-104,Critical,93.73,1
3308,235.47,25.41,49.55,Overload,Transformer,T-104,Critical,91.46,1
3309,271.37,20.49,50.18,Overload,Transformer,T-104,Critical,95.46,1
3310,241.85,33.87,50.48,Overload,Transformer,T-104,Critical,95.7,1
3311,241.75,22.01,49.65,Overload,Transformer,T-104,Critical,93.62,1
3312,266.29,33.48,49.84,Overload,Transformer,T-104,Critical,89.36,1
3313,259.04,29.67,50.23,Overload,Transformer,T-104,Critical,91.53,1
3314,246.93,25.87,49.71,Overload,Transformer,T-104,Critical,90.13,1
3315,234.74,26.94,49.54,Overload,Transformer,T-104,Critical,89.49,1
3316,267.34,26.51,50.17,Overload,Transformer,T-104,Critical,93.74,1
3317,259.06,39.17,49.52,Overload,Transformer,T-104,Critical,93.91,1
3318,277.94,37.25,49.67,Overload,Transformer,T-104,Critical,90.61,1
3319,238.62,32.03,50.21,Overload,Transformer,T-104,Critical,90.54,1
3320,256.98,33.82,49.92,Overload,Transformer,T-104,Critical,94.83,1
3321,268.58,21.29,50.12,Overload,Transformer,T-104,Critical,89.88,1
3322,257.88,39.14,50.38,Overload,Transformer,T-104,Critical,91.24,1
3323,244.58,24.69,50.03,Overload,Transformer,T-104,Critical,88.91,1
3324,257.46,20.03,49.82,Overload,Transformer,T-104,Critical,89.76,1
3325,278.56,34.54,49.85,Overload,Transformer,T-104,Critical,88.74,1
3326,255.84,24.27,50.04,Overload,Transformer,T-104,Critical,94.68,1
3327,260.79,32.68,50.04,Overload,Transformer,T-104,Critical,95.42,1
3328,276.6,30.25,49.81,Overload,Transformer,T-104,Critical,91.68,1
3329,239.33,32.73,50.0,Overload,Transformer,T-104,Critical,88.83,1
3330,239.88,29.59,50.39,Overload,Transformer,T-104,Critical,92.53,1
3331,264.08,26.78,50.07,Overload,Transformer,T-104,Critical,91.58,1
3332,262.96,21.01,49.99,Overload,Transformer,T-104,Critical,90.37,1
3333,246.31,39.22,49.68,Overload,Transformer,T-104,Critical,90.49,1
3334,255.49,37.26,49.92,Overload,Transformer,T-104,Critical,93.95,1
3335,272.82,26.2,49.89,Overload,Transformer,T-104,Critical,90.85,1
3336,271.64,20.89,49.81,Overload,Transformer,T-104,Critical,93.44,1
3337,258.27,28.73,50.04,Overload,Transformer,T-104,Critical,89.58,1
3338,251.54,30.03,50.4,Overload,Transformer,T-104,Critical,90.09,1
3339,273.39,32.88,49.52,Overload,Transformer,T-104,Critical,93.8,1
3340,231.78,39.95,50.37,Overload,Transformer,T-104,Critical,90.38,1
3341,242.87,27.63,49.86,Overload,Transformer,T-104,Critical,90.98,1
3342,245.91,32.42,49.66,Overload,Transformer,T-104,Critical,94.77,1
3343,270.62,29.53,50.35,Overload,Transformer,T-104,Critical,89.98,1
3344,230.88,32.38,49.96,Overload,Transformer,T-104,Critical,92.54,1
3345,274.97,39.4,50.13,Overload,Transformer,T-104,Critical,94.11,1
3346,234.19,23.21,50.23,Overload,Transformer,T-104,Critical,91.45,1
3347,252.3,26.17,50.11,Overload,Transformer,T-104,Critical,89.48,1
3348,261.35,23.48,49.56,Overload,Transformer,T-104,Critical,90.64,1
3349,241.56,37.78,49.55,Overload,Transformer,T-104,Critical,89.41,1
3350,257.44,29.62,49.55,Overload,Transformer,T-104,Critical,88.06,1
3351,279.4,33.18,49.87,Overload,Transformer,T-104,Critical,91.76,1
3352,243.33,26.9,50.15,Overload,Transformer,T-104,Critical,95.06,1
3353,239.21,36.81,49.62,Overload,Transformer,T-104,Critical,89.72,1
3354,231.86,22.82,50.42,Overload,Transformer,T-104,Critical,91.68,1
3355,233.88,39.19,50.38,Overload,Transformer,T-104,Critical,94.04,1
3356,276.67,24.4,50.34,Overload,Transformer,T-104,Critical,93.52,1
3357,273.49,35.94,49.85,Overload,Transformer,T-104,Critical,94.2,1
3358,243.12,26.57,49.61,Overload,Transformer,T-104,Critical,95.48,1
3359,244.55,30.41,49.89,Overload,Transformer,T-104,Critical,95.68,1
3360,246.75,35.57,50.36,Overload,Transformer,T-104,Critical,91.48,1
3361,248.91,34.95,50.41,Overload,Transformer,T-104,Critical,94.04,1
3362,241.36,37.77,49.89,Overload,Transformer,T-104,Critical,92.61,1
3363,271.57,23.77,50.28,Overload,Transformer,T-104,Critical,92.77,1
3364,274.67,23.44,49.92,Overload,Transformer,T-104,Critical,94.66,1
3365,230.96,22.24,50.49,Overload,Transformer,T-104,Critical,90.24,1
3366,278.78,23.65,49.86,Overload,Transformer,T-104,Critical,94.02,1
3367,262.89,31.62,50.03,Overload,Transformer,T-104,Critical,94.75,1
3368,241.75,28.85,49.66,Overload,Transformer,T-104,Critical,92.77,1
3369,242.53,26.68,49.97,Overload,Transformer,T-104,Critical,88.21,1
3370,234.6,33.72,49.93,Overload,Transformer,T-104,Critical,94.92,1
3371,264.73,20.16,50.12,Overload,Transformer,T-104,Critical,88.75,1
3372,269.05,39.83,50.03,Overload,Transformer,T-104,Critical,93.46,1
3373,241.87,28.75,50.36,Overload,Transformer,T-104,Critical,89.34,1
3374,243.28,28.91,50.21,Overload,Transformer,T-104,Critical,91.01,1
3375,276.39,21.89,49.87,Overload,Transformer,T-104,Critical,93.67,1
3376,241.3,33.13,49.66,Overload,Transformer,T-104,Critical,88.45,1
3377,236.05,38.6,50.05,Overload,Transformer,T-104,Critical,94.37,1
3378,246.63,31.85,49.99,Overload,Transformer,T-104,Critical,95.57,1
3379,267.38,34.61,49.55,Overload,Transformer,T-104,Critical,92.4,1
3380,253.35,38.56,49.76,Overload,Transformer,T-104,Critical,90.16,1
3381,250.57,24.87,49.63,Overload,Transformer,T-104,Critical,94.86,1
3382,257.91,37.23,50.33,Overload,Transformer,T-104,Critical,90.26,1
3383,257.39,21.66,50.42,Overload,Transformer,T-104,Critical,91.23,1
3384,249.68,26.06,49.96,Overload,Transformer,T-104,Critical,90.01,1
3385,248.74,36.0,50.33,Overload,Transformer,T-104,Critical,90.43,1
3386,253.45,37.48,49.55,Overload,Transformer,T-104,Critical,95.11,1
3387,240.96,33.57,50.08,Overload,Transformer,T-104,Critical,92.42,1
3388,272.97,22.03,49.85,Overload,Transformer,T-104,Critical,92.31,1
3389,270.56,24.33,50.3,Overload,Transformer,T-104,Critical,91.2,1
3390,239.45,35.18,49.59,Overload,Transformer,T-104,Critical,92.12,1
3391,233.19,27.13,50.1,Overload,Transformer,T-104,Critical,92.45,1
3392,250.23,28.58,49.73,Overload,Transformer,T-104,Critical,91.65,1
3393,277.66,37.01,49.65,Overload,Transformer,T-104,Critical,88.24,1
3394,276.68,30.53,50.04,Overload,Transformer,T-104,Critical,94.25,1
3395,245.73,29.64,50.47,Overload,Transformer,T-104,Critical,93.38,1
3396,237.69,22.66,49.7,Overload,Transformer,T-104,Critical,94.13,1
3397,244.77,20.43,50.44,Overload,Transformer,T-104,Critical,89.36,1
3398,230.48,24.74,49.74,Overload,Transformer,T-104,Critical,91.38,1
3399,276.02,37.58,49.96,Overload,Transformer,T-104,Critical,91.29,1
3400,257.75,24.87,49.55,Overload,Transformer,T-104,Critical,95.51,1
3401,239.33,23.97,49.97,Overload,Transformer,T-104,Critical,91.93,1
3402,230.92,22.96,49.88,Overload,Transformer,T-104,Critical,93.47,1
3403,241.42,28.46,50.06,Overload,Transformer,T-104,Critical,95.11,1
